iso,region,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,area_ha_total,percentage_adjusted
VCT,Saint Vincent and the Grenadines,2001,6.896545779,3488.112311,39000,0.017683451
VCT,Saint Vincent and the Grenadines,2002,7.945998949,4026.38411,39000,0.020374356
VCT,Saint Vincent and the Grenadines,2003,9.668587918,4824.608043,39000,0.024791251
VCT,Saint Vincent and the Grenadines,2004,21.28327655,11851.64769,39000,0.054572504
VCT,Saint Vincent and the Grenadines,2005,16.63506363,8979.974947,39000,0.042654009
VCT,Saint Vincent and the Grenadines,2006,10.49410676,5502.336455,39000,0.026907966
VCT,Saint Vincent and the Grenadines,2007,23.15694366,12788.43344,39000,0.059376779
VCT,Saint Vincent and the Grenadines,2008,41.89964469,22257.48815,39000,0.107434986
VCT,Saint Vincent and the Grenadines,2009,29.89848461,16342.58622,39000,0.076662781
VCT,Saint Vincent and the Grenadines,2010,65.79194187,36573.6998,39000,0.168697287
VCT,Saint Vincent and the Grenadines,2011,30.42107748,16641.19079,39000,0.078002763
VCT,Saint Vincent and the Grenadines,2012,24.65449283,13983.77725,39000,0.063216648
VCT,Saint Vincent and the Grenadines,2013,13.41511604,6820.300485,39000,0.034397733
VCT,Saint Vincent and the Grenadines,2014,10.79353194,5380.85194,39000,0.027675723
VCT,Saint Vincent and the Grenadines,2015,1.723567254,955.7248144,39000,0.004419403
VCT,Saint Vincent and the Grenadines,2016,16.03810072,8925.840667,39000,0.041123335
VCT,Saint Vincent and the Grenadines,2017,30.79835,18186.99764,39000,0.078970128
VCT,Saint Vincent and the Grenadines,2018,17.01207724,11354.83553,39000,0.043620711
VCT,Saint Vincent and the Grenadines,2019,11.61693049,7182.502987,39000,0.029787001
VCT,Saint Vincent and the Grenadines,2020,7.119596357,4586.861474,39000,0.018255375
SMR,San Marino,2002,0.111479129,17.95364559,6000,0.001857985
SMR,San Marino,2003,0.055779092,14.49275894,6000,0.000929652
SMR,San Marino,2004,0.613287081,133.1133379,6000,0.010221451
SMR,San Marino,2005,0.167247596,30.8278165,6000,0.00278746
SMR,San Marino,2007,0.947952559,193.8267982,6000,0.015799209
SMR,San Marino,2008,0.39037321,86.12871263,6000,0.00650622
SMR,San Marino,2009,0.11155957,24.37661034,6000,0.001859326
SMR,San Marino,2012,0.445934994,111.3944076,6000,0.00743225
SMR,San Marino,2013,0.167271871,31.96582415,6000,0.002787865
SMR,San Marino,2014,0.167337275,47.84189706,6000,0.002788955
SMR,San Marino,2015,0.167272796,46.34540362,6000,0.00278788
SMR,San Marino,2017,0.055721525,10.47374975,6000,0.000928692
SMR,San Marino,2018,0.223145016,53.80705756,6000,0.003719084
SMR,San Marino,2019,0.501878942,141.3770913,6000,0.008364649
STP,Sao Tome and Principe,2001,77.22190502,44438.39818,96000,0.080439484
SEN,Senegal,2001,70.59427485,19589.40377,19253000,0.000366666
SEN,Senegal,2002,164.4305544,46747.08127,19253000,0.000854052
SEN,Senegal,2003,37.78890445,10382.82001,19253000,0.000196275
SEN,Senegal,2004,128.0469593,38210.77025,19253000,0.000665075
SEN,Senegal,2005,71.58203072,20839.47612,19253000,0.000371797
SEN,Senegal,2006,41.24825585,11619.41252,19253000,0.000214243
SEN,Senegal,2007,172.3213261,47730.55465,19253000,0.000895036
SEN,Senegal,2008,285.2699202,79741.39007,19253000,0.001481691
SEN,Senegal,2009,160.8732679,44136.43243,19253000,0.000835575
SEN,Senegal,2010,153.8253932,42953.5253,19253000,0.000798968
SEN,Senegal,2011,116.8420487,33488.84518,19253000,0.000606877
SEN,Senegal,2012,84.50333118,21752.92966,19253000,0.00043891
SEN,Senegal,2013,374.7376723,92493.27971,19253000,0.001946386
SEN,Senegal,2014,326.7152047,82875.40506,19253000,0.001696957
SEN,Senegal,2015,293.4962398,75783.71022,19253000,0.001524418
SEN,Senegal,2016,254.5573539,67646.47621,19253000,0.00132217
SEN,Senegal,2017,391.7954827,103261.5554,19253000,0.002034984
SEN,Senegal,2018,300.9440968,77557.67749,19253000,0.001563102
SEN,Senegal,2019,277.6400026,70328.28291,19253000,0.001442061
SEN,Senegal,2020,758.458161,200910.9331,19253000,0.003939428
SRB,Serbia,2001,2379.5834,946576.5277,8746000,0.027207677
SRB,Serbia,2002,1134.989088,452103.0231,8746000,0.012977236
SRB,Serbia,2003,864.9410101,350655.9201,8746000,0.009889561
SRB,Serbia,2004,2637.804358,1097845.799,8746000,0.030160123
SRB,Serbia,2005,1550.573728,647357.068,8746000,0.017728947
SRB,Serbia,2006,1891.223049,807802.6001,8746000,0.021623863
SRB,Serbia,2007,2254.056465,911968.5708,8746000,0.025772427
SRB,Serbia,2008,3260.221615,1341758.727,8746000,0.037276716
SRB,Serbia,2009,2506.968521,1135101.376,8746000,0.028664172
SRB,Serbia,2010,2461.868685,1115085.555,8746000,0.02814851
SRB,Serbia,2011,2210.161611,1031184.869,8746000,0.025270542
SRB,Serbia,2012,3478.064729,1575165.824,8746000,0.039767491
SRB,Serbia,2013,2798.327755,1222097.55,8746000,0.031995515
SRB,Serbia,2014,4387.909463,2176481.354,8746000,0.050170472
SRB,Serbia,2015,2815.440175,1365248.227,8746000,0.032191175
SRB,Serbia,2016,4676.280416,2405373.774,8746000,0.053467647
SRB,Serbia,2017,3570.642009,1745969.454,8746000,0.040826001
SRB,Serbia,2018,3966.438141,2077886.46,8746000,0.045351454
SRB,Serbia,2019,3962.211903,2044231.55,8746000,0.045303132
SRB,Serbia,2020,4987.055852,2700300.119,8746000,0.057020991
SYC,Seychelles,2001,0.379574768,121.6287134,46000,0.000825163
SYC,Seychelles,2002,0.227775334,62.76385603,46000,0.000495164
SYC,Seychelles,2005,0.151844089,40.9173104,46000,0.000330096
SYC,Seychelles,2006,0.151818217,0,46000,0.00033004
SYC,Seychelles,2009,0.151819992,21.9559298,46000,0.000330043
SYC,Seychelles,2012,0.607397483,336.1608123,46000,0.001320429
SYC,Seychelles,2013,1.214748876,369.985996,46000,0.002640758
SYC,Seychelles,2014,2.049832976,1176.060645,46000,0.004456159
SYC,Seychelles,2019,0.835144715,773.1763414,46000,0.001815532
SLE,Sierra Leone,2001,18596.4253,6996953.029,7218000,0.257639586
SLE,Sierra Leone,2002,15310.24197,5353133.088,7218000,0.21211197
SLE,Sierra Leone,2003,9098.946831,3556283.571,7218000,0.126059114
SLE,Sierra Leone,2004,4019.839491,1633841.974,7218000,0.055691874
SLE,Sierra Leone,2005,6872.404838,2758191.453,7218000,0.095212037
SLE,Sierra Leone,2006,28525.9284,12073520.01,7218000,0.395205436
SLE,Sierra Leone,2007,21878.47753,9657006.958,7218000,0.303109969
SLE,Sierra Leone,2008,20924.70928,9395645.764,7218000,0.289896222
SLE,Sierra Leone,2009,30546.33283,13784555.06,7218000,0.423196631
SLE,Sierra Leone,2010,8782.214514,3967657.238,7218000,0.121671024
SLE,Sierra Leone,2011,33929.46108,15232026.4,7218000,0.470067347
SLE,Sierra Leone,2012,16356.21566,7320361.697,7218000,0.226603154
SLE,Sierra Leone,2013,170277.6569,74446916.55,7218000,2.359069783
SLE,Sierra Leone,2014,161512.8078,72836295.49,7218000,2.237639343
SLE,Sierra Leone,2015,232761.3536,109398177.6,7218000,3.224734741
SLE,Sierra Leone,2016,177686.7568,82865742.28,7218000,2.461717329
SLE,Sierra Leone,2017,232752.748,113110173.8,7218000,3.224615516
SLE,Sierra Leone,2018,188217.4391,93793354.01,7218000,2.607612069
SLE,Sierra Leone,2019,175466.6883,90054599.17,7218000,2.430959938
SLE,Sierra Leone,2020,154640.5161,79891724.91,7218000,2.142428873
SGP,Singapore,2001,43.45389467,13271.29372,70900,0.061288991
SGP,Singapore,2002,123.516999,45256.01417,70900,0.174212975
SGP,Singapore,2003,18.84275868,6396.437149,70900,0.026576528
SGP,Singapore,2004,34.99393024,12908.96066,70900,0.049356742
SGP,Singapore,2005,82.29476475,30193.95296,70900,0.116071601
SGP,Singapore,2006,56.06806504,22940.72535,70900,0.079080487
SGP,Singapore,2007,74.44906843,25936.69763,70900,0.105005738
SGP,Singapore,2008,35.45650921,13064.65849,70900,0.050009181
SGP,Singapore,2009,177.0473151,72616.73521,70900,0.249714126
SGP,Singapore,2010,43.99259687,17804.55936,70900,0.062048797
SGP,Singapore,2011,73.9111539,29836.2254,70900,0.104247044
SGP,Singapore,2012,92.13825499,38236.87019,70900,0.129955226
SGP,Singapore,2013,25.9184812,11568.79371,70900,0.036556391
SGP,Singapore,2014,191.3519714,84449.65877,70900,0.269889946
SGP,Singapore,2015,154.9748025,75458.50544,70900,0.218582232
SGP,Singapore,2016,154.359628,67236.43047,70900,0.217714567
SGP,Singapore,2017,262.6503472,118292.7922,70900,0.37045183
SGP,Singapore,2018,289.0268305,131347.0694,70900,0.407654204
SGP,Singapore,2019,287.8738498,147665.5617,70900,0.406027997
SGP,Singapore,2020,165.2030036,91670.32312,70900,0.233008468
SXM,Sint Maarten (Dutch part),2001,1.318283677,355.0254047,3400,0.038773049
SXM,Sint Maarten (Dutch part),2002,0.439427723,107.4337132,3400,0.012924345
SXM,Sint Maarten (Dutch part),2003,2.12410459,457.2642759,3400,0.062473664
SXM,Sint Maarten (Dutch part),2004,1.098571789,292.8296383,3400,0.032310935
SXM,Sint Maarten (Dutch part),2005,3.588811762,871.7274642,3400,0.105553287
SXM,Sint Maarten (Dutch part),2006,2.270716446,499.400688,3400,0.066785778
SXM,Sint Maarten (Dutch part),2007,5.420395278,1190.327728,3400,0.159423391
SXM,Sint Maarten (Dutch part),2008,1.611253979,508.4021158,3400,0.047389823
SXM,Sint Maarten (Dutch part),2009,2.929710438,906.1128952,3400,0.086167954
SXM,Sint Maarten (Dutch part),2010,0.219730671,73.85473756,3400,0.006462667
SXM,Sint Maarten (Dutch part),2011,2.563523423,864.4285658,3400,0.075397748
SXM,Sint Maarten (Dutch part),2012,0.292980249,87.14314457,3400,0.008617066
SXM,Sint Maarten (Dutch part),2013,2.56347179,692.032253,3400,0.075396229
SXM,Sint Maarten (Dutch part),2014,0.219722043,87.15838006,3400,0.006462413
SXM,Sint Maarten (Dutch part),2016,0.29296523,104.0275089,3400,0.008616624
SXM,Sint Maarten (Dutch part),2017,4.540947524,1308.715713,3400,0.13355728
SVK,Slovakia,2001,3897.393159,1559971,4808000,0.08106059
SVK,Slovakia,2002,4015.732505,1741649.436,4808000,0.083521891
SVK,Slovakia,2003,3750.001625,1579824.64,4808000,0.077995042
SVK,Slovakia,2004,4624.862474,2060154.586,4808000,0.096190983
SVK,Slovakia,2005,27674.41493,11762914.34,4808000,0.575590993
SVK,Slovakia,2006,8022.866911,3560935.015,4808000,0.166864952
SVK,Slovakia,2007,9485.823045,4421013.38,4808000,0.197292493
SVK,Slovakia,2008,13466.11381,6322805.455,4808000,0.280077242
SVK,Slovakia,2009,11236.96289,5225354.53,4808000,0.23371387
SVK,Slovakia,2010,17103.91757,8340911.023,4808000,0.355738718
SVK,Slovakia,2011,11543.84555,5497117.273,4808000,0.240096621
SVK,Slovakia,2012,9169.581603,4609963.402,4808000,0.190715092
SVK,Slovakia,2013,5076.41744,2584875.367,4808000,0.105582725
SVK,Slovakia,2014,17366.37853,8646498.158,4808000,0.361197557
SVK,Slovakia,2015,5282.688761,2712899.054,4808000,0.109872894
SVK,Slovakia,2016,16942.84433,9074435.316,4808000,0.352388609
SVK,Slovakia,2017,14213.00815,7677739.736,4808000,0.29561165
SVK,Slovakia,2018,17698.55092,9986551.483,4808000,0.3681063
SVK,Slovakia,2019,10330.87194,6121711.555,4808000,0.214868385
SVK,Slovakia,2020,11947.17887,7011164.16,4808000,0.248485418
SVN,Slovenia,2001,615.4603105,254561.3995,2013640,0.030564565
SVN,Slovenia,2002,723.8725078,311028.1955,2013640,0.035948457
SVN,Slovenia,2003,528.3497426,211394.1778,2013640,0.02623854
SVN,Slovenia,2004,1271.787497,568780.7944,2013640,0.063158633
SVN,Slovenia,2005,1950.954262,891521.5432,2013640,0.096886944
SVN,Slovenia,2006,1246.118948,570503.7868,2013640,0.061883899
SVN,Slovenia,2007,2106.658484,954385.6421,2013640,0.10461942
SVN,Slovenia,2008,1856.87272,918317.1535,2013640,0.092214732
SVN,Slovenia,2009,1951.304237,1012087.106,2013640,0.096904324
SVN,Slovenia,2010,1433.951353,730197.8275,2013640,0.071211902
SVN,Slovenia,2011,1436.134584,746585.1789,2013640,0.071320325
SVN,Slovenia,2012,906.4816779,436407.306,2013640,0.045017067
SVN,Slovenia,2013,638.8880347,317968.3049,2013640,0.031728017
SVN,Slovenia,2014,5388.780866,3038435.26,2013640,0.267613916
SVN,Slovenia,2015,1024.527525,574333.8785,2013640,0.050879379
SVN,Slovenia,2016,5394.618919,3126052.54,2013640,0.267903842
SVN,Slovenia,2017,4891.962533,2865705.578,2013640,0.242941267
SVN,Slovenia,2018,8236.427725,4885007.413,2013640,0.409031789
SVN,Slovenia,2019,3456.212072,2003371.587,2013640,0.171640019
SVN,Slovenia,2020,3889.417593,2333295.137,2013640,0.193153572
SLB,Solomon Islands,2001,2187.117444,1628369.142,2799000,0.078139244
SLB,Solomon Islands,2002,3866.106668,2959105.825,2799000,0.138124568
SLB,Solomon Islands,2003,2374.830165,1766740.991,2799000,0.084845665
SLB,Solomon Islands,2004,3543.180225,2739862.68,2799000,0.126587361
SLB,Solomon Islands,2005,6549.425911,4940725.183,2799000,0.233991637
SLB,Solomon Islands,2006,5068.41964,3838835.841,2799000,0.181079658
SLB,Solomon Islands,2007,5665.31338,4352298.089,2799000,0.202404908
SLB,Solomon Islands,2008,8171.095974,6249858.558,2799000,0.291929117
SLB,Solomon Islands,2009,6034.538307,4452759.683,2799000,0.215596224
SLB,Solomon Islands,2010,6418.017872,4824213.739,2799000,0.229296816
SLB,Solomon Islands,2011,5860.705993,4397584.36,2799000,0.209385709
SLB,Solomon Islands,2012,8806.574989,6740588.234,2799000,0.314632904
SLB,Solomon Islands,2013,9471.368441,7163571.719,2799000,0.33838401
SLB,Solomon Islands,2014,16939.31159,12902757.3,2799000,0.605191554
SLB,Solomon Islands,2015,14970.04616,11769125.03,2799000,0.534835518
SLB,Solomon Islands,2016,17992.75599,14033569.27,2799000,0.64282801
SLB,Solomon Islands,2017,19761.3858,15780943.72,2799000,0.706015927
SLB,Solomon Islands,2018,17825.00856,14493180.97,2799000,0.63683489
SLB,Solomon Islands,2019,16550.44465,13210985.52,2799000,0.591298487
SLB,Solomon Islands,2020,14598.97726,11800254.31,2799000,0.521578323
SOM,Somalia,2001,339.3039459,71166.21507,62734000,0.000540861
SOM,Somalia,2002,250.8913304,48623.98894,62734000,0.000399929
SOM,Somalia,2003,105.3720153,23365.17649,62734000,0.000167966
SOM,Somalia,2004,215.0111914,42961.05142,62734000,0.000342735
SOM,Somalia,2005,271.9112389,47004.15325,62734000,0.000433435
SOM,Somalia,2006,118.5166969,23100.32847,62734000,0.000188919
SOM,Somalia,2007,270.5877625,49578.61477,62734000,0.000431326
SOM,Somalia,2008,250.2050474,47267.86032,62734000,0.000398835
SOM,Somalia,2009,307.1147457,63610.81499,62734000,0.000489551
SOM,Somalia,2010,139.6464292,31396.78294,62734000,0.000222601
SOM,Somalia,2011,184.5080426,38779.99798,62734000,0.000294112
SOM,Somalia,2012,194.9006652,38010.31165,62734000,0.000310678
SOM,Somalia,2013,315.8421904,58240.66007,62734000,0.000503463
SOM,Somalia,2014,123.0574567,22974.78121,62734000,0.000196158
SOM,Somalia,2015,65.91837288,11164.26614,62734000,0.000105076
SOM,Somalia,2016,86.37904766,15748.28542,62734000,0.000137691
SOM,Somalia,2017,304.8967333,57472.14126,62734000,0.000486015
SOM,Somalia,2018,43.96594224,8465.51106,62734000,7.00831E-05
SOM,Somalia,2019,374.1389243,73733.49656,62734000,0.000596389
SOM,Somalia,2020,154.5187799,31349.5679,62734000,0.000246308
ZAF,South Africa,2001,77644.6906,34420356.28,121309000,0.064005713
ZAF,South Africa,2002,47679.93414,22263097.78,121309000,0.039304532
ZAF,South Africa,2003,92572.61492,44941641.57,121309000,0.076311415
ZAF,South Africa,2004,72602.01358,35782780.14,121309000,0.059848827
ZAF,South Africa,2005,104652.3464,58249419.96,121309000,0.086269235
ZAF,South Africa,2006,104943.2707,58329732.85,121309000,0.086509056
ZAF,South Africa,2007,47105.15704,23926814.6,121309000,0.038830719
ZAF,South Africa,2008,81375.56537,43633226.53,121309000,0.067081227
ZAF,South Africa,2009,67278.37208,39553830.63,121309000,0.05546033
ZAF,South Africa,2010,61758.75127,39378017.57,121309000,0.05091028
ZAF,South Africa,2011,69616.79324,44665348.71,121309000,0.057387987
ZAF,South Africa,2012,84896.58286,58460952.42,121309000,0.069983746
ZAF,South Africa,2013,56368.9985,36803919.78,121309000,0.046467285
ZAF,South Africa,2014,69667.22996,49392891.62,121309000,0.057429564
ZAF,South Africa,2015,70156.99448,48976819.31,121309000,0.057833297
ZAF,South Africa,2016,73546.06795,55046538.1,121309000,0.06062705
ZAF,South Africa,2017,94055.92503,62689247.82,121309000,0.077534169
ZAF,South Africa,2018,63666.7538,48060165.05,121309000,0.052483125
ZAF,South Africa,2019,76139.76107,52506457.84,121309000,0.062765138
ZAF,South Africa,2020,62247.30063,44927362.3,121309000,0.051313011
KOR,South Korea,2001,5503.445335,1380503.052,9752000,0.056434017
KOR,South Korea,2002,4705.326872,1247603.808,9752000,0.048249865
KOR,South Korea,2003,3611.332973,963874.7183,9752000,0.037031716
KOR,South Korea,2004,11406.23474,3129264.5,9752000,0.116963031
KOR,South Korea,2005,8922.221204,2514801.177,9752000,0.091491194
KOR,South Korea,2006,10148.49521,2941501.016,9752000,0.104065784
KOR,South Korea,2007,8096.166335,2441113.061,9752000,0.083020574
KOR,South Korea,2008,14022.03191,4292323.216,9752000,0.143786217
KOR,South Korea,2009,16415.8599,5257369.905,9752000,0.168333264
KOR,South Korea,2010,14425.15152,4943979.235,9752000,0.147919929
KOR,South Korea,2011,11709.67902,4082994.945,9752000,0.120074641
KOR,South Korea,2012,15941.07564,5631663.542,9752000,0.163464681
KOR,South Korea,2013,9469.912938,3000357.575,9752000,0.097107393
KOR,South Korea,2014,13425.75592,4494713.929,9752000,0.13767182
KOR,South Korea,2015,17340.92648,6019017.887,9752000,0.17781918
KOR,South Korea,2016,22537.65417,7939783.248,9752000,0.231108021
KOR,South Korea,2017,20758.71222,7462476.32,9752000,0.212866204
KOR,South Korea,2018,21850.01308,7980136.037,9752000,0.224056738
KOR,South Korea,2019,20731.59932,7769732.578,9752000,0.21258818
KOR,South Korea,2020,20123.31973,7532796.374,9752000,0.206350695
SSD,South Sudan,2001,4906.033993,1223630.265,63192812.3,0.007763595
SSD,South Sudan,2002,8148.679824,1829359.493,63192812.3,0.012894947
SSD,South Sudan,2003,2063.178286,538609.2649,63192812.3,0.003264894
SSD,South Sudan,2004,10442.50618,2512773.882,63192812.3,0.016524832
SSD,South Sudan,2005,10566.19773,2497207.872,63192812.3,0.016720569
SSD,South Sudan,2006,8963.298123,2181835.2,63192812.3,0.014184047
SSD,South Sudan,2007,9523.609931,2534894.455,63192812.3,0.015070717
SSD,South Sudan,2008,9009.289343,2300742.664,63192812.3,0.014256826
SSD,South Sudan,2009,8057.779471,2186710.583,63192812.3,0.012751101
SSD,South Sudan,2010,3879.410411,1214439.472,63192812.3,0.006139006
SSD,South Sudan,2011,9011.574753,2811668.197,63192812.3,0.014260443
SSD,South Sudan,2012,6707.216401,2008653.907,63192812.3,0.010613891
SSD,South Sudan,2013,4931.464914,1487904.12,63192812.3,0.007803838
SSD,South Sudan,2014,6750.715411,2238630.971,63192812.3,0.010682727
SSD,South Sudan,2015,2459.852673,914210.999,63192812.3,0.003892615
SSD,South Sudan,2016,4067.781885,1691316.979,63192812.3,0.006437096
SSD,South Sudan,2017,6856.227015,2922889.395,63192812.3,0.010849694
SSD,South Sudan,2018,2640.938053,1115004.66,63192812.3,0.004179175
SSD,South Sudan,2019,3753.592094,1631344.234,63192812.3,0.005939904
SSD,South Sudan,2020,2326.226764,1091964.827,63192812.3,0.003681157
ESP,Spain,2001,32811.05352,9925381.89,49960347.9,0.065674189
ESP,Spain,2002,37699.01981,10963405.03,49960347.9,0.075457881
ESP,Spain,2003,23315.39344,6953223.944,49960347.9,0.046667796
ESP,Spain,2004,67273.87562,18660115.29,49960347.9,0.134654538
ESP,Spain,2005,48955.00105,13436644.93,49960347.9,0.09798771
ESP,Spain,2006,72719.07732,21640596.69,49960347.9,0.145553585
ESP,Spain,2007,60256.31685,20244457.04,49960347.9,0.120608281
ESP,Spain,2008,44287.97422,16614659.55,49960347.9,0.088646249
ESP,Spain,2009,67544.77998,23908983.49,49960347.9,0.135196777
ESP,Spain,2010,56093.42215,21242898.08,49960347.9,0.112275884
ESP,Spain,2011,39325.56851,15451179.19,49960347.9,0.07871356
ESP,Spain,2012,80495.82971,25612526.6,49960347.9,0.161119434
ESP,Spain,2013,63955.87066,24653950.41,49960347.9,0.128013261
ESP,Spain,2014,74226.43456,30445983.36,49960347.9,0.148570692
ESP,Spain,2015,65413.8692,26723289.69,49960347.9,0.130931573
ESP,Spain,2016,107562.3649,44351809.95,49960347.9,0.215295468
ESP,Spain,2017,98458.97696,38458621.23,49960347.9,0.197074242
ESP,Spain,2018,119649.0023,52662287.7,49960347.9,0.239487928
ESP,Spain,2019,71021.86483,33506858.92,49960347.9,0.142156466
ESP,Spain,2020,101988.1181,47464388.86,49960347.9,0.204138126
LKA,Sri Lanka,2001,3759.510363,1409450.279,6186400,0.060770567
LKA,Sri Lanka,2002,3427.680386,1253706.422,6186400,0.055406705
LKA,Sri Lanka,2003,3149.494821,1184844.539,6186400,0.050909977
LKA,Sri Lanka,2004,5599.447793,1877286.598,6186400,0.090512217
LKA,Sri Lanka,2005,4682.153365,1909330.414,6186400,0.075684621
LKA,Sri Lanka,2006,7730.473436,2996468.377,6186400,0.124959159
LKA,Sri Lanka,2007,10241.81996,3520286.945,6186400,0.165553795
LKA,Sri Lanka,2008,6499.718686,2580940.757,6186400,0.105064637
LKA,Sri Lanka,2009,13974.77009,4608318.802,6186400,0.225895029
LKA,Sri Lanka,2010,7230.756199,2502593.549,6186400,0.116881485
LKA,Sri Lanka,2011,14736.92208,4963400.508,6186400,0.238214827
LKA,Sri Lanka,2012,14427.63469,5212119.132,6186400,0.233215354
LKA,Sri Lanka,2013,7952.996078,2566823.915,6186400,0.128556124
LKA,Sri Lanka,2014,12350.44428,4435299.478,6186400,0.199638631
LKA,Sri Lanka,2015,7402.862736,2711577.673,6186400,0.1196635
LKA,Sri Lanka,2016,17490.12522,6445069.869,6186400,0.282718952
LKA,Sri Lanka,2017,13066.09839,5400512.087,6186400,0.211206815
LKA,Sri Lanka,2018,13160.93808,5153721.973,6186400,0.21273985
LKA,Sri Lanka,2019,10306.91388,4161488.54,6186400,0.166606005
LKA,Sri Lanka,2020,11216.44942,4422355.496,6186400,0.181308183
SDN,Sudan,2001,26.94295316,6926.102257,184923371.5,1.45698E-05
SDN,Sudan,2002,76.10035582,15840.43196,184923371.5,4.11524E-05
SDN,Sudan,2003,18.66824164,3507.841471,184923371.5,1.00951E-05
SDN,Sudan,2004,13.20682805,2423.716777,184923371.5,7.14178E-06
SDN,Sudan,2005,100.1878736,24356.86806,184923371.5,5.4178E-05
SDN,Sudan,2006,4.150664514,739.6778657,184923371.5,2.24453E-06
SDN,Sudan,2007,184.9207849,46983.42277,184923371.5,9.99986E-05
SDN,Sudan,2008,55.47708851,14299.53103,184923371.5,3E-05
SDN,Sudan,2009,81.32070754,21215.02428,184923371.5,4.39754E-05
SDN,Sudan,2010,41.83875765,11425.38475,184923371.5,2.26249E-05
SDN,Sudan,2011,205.2396583,53278.26663,184923371.5,0.000110986
SDN,Sudan,2012,13.20474979,2764.014344,184923371.5,7.14066E-06
SDN,Sudan,2013,9.403742597,1763.188026,184923371.5,5.08521E-06
SDN,Sudan,2014,5.617398402,1163.996627,184923371.5,3.03769E-06
SDN,Sudan,2015,8.055737398,2212.167159,184923371.5,4.35626E-06
SDN,Sudan,2016,26.67710691,7130.602815,184923371.5,1.4426E-05
SDN,Sudan,2017,74.64733217,19902.87081,184923371.5,4.03666E-05
SDN,Sudan,2018,16.11576282,4260.383284,184923371.5,8.71483E-06
SDN,Sudan,2019,56.39586824,14609.58898,184923371.5,3.04969E-05
SDN,Sudan,2020,66.80291179,18212.07923,184923371.5,3.61246E-05
SUR,Suriname,2001,3688.947052,2643087.26,15600000,0.023647096
SUR,Suriname,2002,3717.477562,2662170.754,15600000,0.023829984
SUR,Suriname,2003,4545.827243,2946042.305,15600000,0.029139918
SUR,Suriname,2004,5423.311786,3673093.989,15600000,0.034764819
SUR,Suriname,2005,3512.144503,2389896.867,15600000,0.022513747
SUR,Suriname,2006,3404.350216,2406231.566,15600000,0.021822758
SUR,Suriname,2007,3625.827878,2593367.155,15600000,0.023242486
SUR,Suriname,2008,7510.653751,5534444.784,15600000,0.048145216
SUR,Suriname,2009,7362.475244,5310473.285,15600000,0.047195354
SUR,Suriname,2010,7000.397415,5298795.802,15600000,0.044874342
SUR,Suriname,2011,5696.75455,4400586.648,15600000,0.036517657
SUR,Suriname,2012,19502.01938,14983251.67,15600000,0.125012945
SUR,Suriname,2013,10203.27088,7577837.123,15600000,0.065405583
SUR,Suriname,2014,14747.66283,11092440.18,15600000,0.0945363
SUR,Suriname,2015,11921.19553,8861364.514,15600000,0.07641792
SUR,Suriname,2016,16877.59638,12393800.39,15600000,0.10818972
SUR,Suriname,2017,18018.47528,14151309.2,15600000,0.115503047
SUR,Suriname,2018,19000.90115,15332402.15,15600000,0.121800648
SUR,Suriname,2019,18454.18882,14249020.64,15600000,0.118296082
SUR,Suriname,2020,15096.00654,11834146.76,15600000,0.096769273
SWE,Sweden,2001,144850.6356,26960872.34,40731000,0.355627496
SWE,Sweden,2002,178208.624,33689044.85,40731000,0.437525776
SWE,Sweden,2003,92592.20487,18430768.15,40731000,0.227326127
SWE,Sweden,2004,271480.6104,54562809.53,40731000,0.666520857
SWE,Sweden,2005,248544.1256,53669311.99,40731000,0.610208749
SWE,Sweden,2006,249101.811,52910681.81,40731000,0.611577941
SWE,Sweden,2007,182847.7328,40193493.91,40731000,0.448915403
SWE,Sweden,2008,293690.6352,66254147.34,40731000,0.72104941
SWE,Sweden,2009,208234.7822,48689666.96,40731000,0.511243972
SWE,Sweden,2010,263602.4248,61363397.22,40731000,0.647178868
SWE,Sweden,2011,205317.1504,51049501.11,40731000,0.504080799
SWE,Sweden,2012,234870.9379,58090842.37,40731000,0.576639262
SWE,Sweden,2013,197651.7077,48927631.73,40731000,0.485261122
SWE,Sweden,2014,242483.9054,59705756.54,40731000,0.595330106
SWE,Sweden,2015,216022.9952,55742616.83,40731000,0.530365066
SWE,Sweden,2016,310316.052,81151425.84,40731000,0.76186701
SWE,Sweden,2017,331202.2164,88480323.6,40731000,0.813145311
SWE,Sweden,2018,290071.5343,78551770.52,40731000,0.712164038
SWE,Sweden,2019,332826.9939,92180956.47,40731000,0.817134354
SWE,Sweden,2020,339945.0934,96581654.54,40731000,0.834610231
CHE,Switzerland,2001,1165.213247,557687.6432,3951603,0.029487103
CHE,Switzerland,2002,881.3039027,425218.7858,3951603,0.02230244
CHE,Switzerland,2003,433.2828851,195999.6029,3951603,0.010964737
CHE,Switzerland,2004,3829.659122,1786031.048,3951603,0.096914066
CHE,Switzerland,2005,2321.120704,1217558.204,3951603,0.058738712
CHE,Switzerland,2006,2048.850496,1052586.335,3951603,0.051848591
CHE,Switzerland,2007,1852.248352,954332.0773,3951603,0.046873341
CHE,Switzerland,2008,2419.26864,1250332.48,3951603,0.061222462
CHE,Switzerland,2009,2274.492164,1157845.991,3951603,0.057558721
CHE,Switzerland,2010,1737.945462,907213.2377,3951603,0.043980771
