the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,icon
0101000020E6100000C849DF7407CA52C0228A302ED4FD4340,0101000020110F00000B90208951EA5FC1A658356B7D8D5241,721,174441,Se Broad/Norris,yes,39.98303773,-75.15670511,trash
0101000020E61000009BB205AFD3CD52C038E1344965044440,0101000020110F00009FAD17F6C4F05FC145F10F78C5945241,722,174442,Nw Ridge/Green Ln.,no,40.034341,-75.21604515,trash
0101000020E61000001BE9041D4FCA52C056E5AFA729F94340,0101000020110F0000ECBA8140CBEA5FC117FF36C051885241,723,174443,Nw 12th/Spruce,yes,39.94658371,-75.1610787,trash
0101000020E6100000DECB7AF4A9C952C08F3729C133014440,0101000020110F00005C7AC1B6B2E95FC16D9DA6CB3A915241,724,174444,Ne Broad/Erie,yes,40.00939192,-75.15099823,trash
0101000020E61000003321971DFCC852C02FE87A9AB5FB4340,0101000020110F00001AB81E6E8BE85FC1F9206018248B5241,725,174445,Nw 2nd/Wildley,no,39.9664796,-75.14038791,trash
0101000020E6100000A5D40A7F70CE52C065BD911F82FA4340,0101000020110F00000D0CC052CFF15FC1F20D4C63CF895241,726,174446,Nw 52nd/Walnut,no,39.95709605,-75.22561623,trash
0101000020E6100000241709D8EBCC52C051CFE92C36094440,0101000020110F0000D71678283BEF5FC1B08DFA6A1D9A5241,727,174447,Nw Abington/Germantown ave,no,40.0719658,-75.20189477,trash
0101000020E61000008B5A6FE9C7CC52C0D80F06EDE8084440,0101000020110F0000626FB81FFEEE5FC1861405AFC7995241,728,174448,Se Springfield/Germantown ave,no,40.06960833,-75.19970165,trash
0101000020E61000007A6ABC8FFFC852C065A5A329C5FE4340,0101000020110F0000977C884891E85FC19EF1278A888E5241,729,174449,Sw 5th/Huntington,no,39.99039193,-75.14059823,trash
0101000020E61000005B8050B4AACC52C0D4C6E20CB9084440,0101000020110F0000DC2E1483CCEE5FC1E3BB1E8D92995241,730,174450,Sw Mermaid/Germantown mid block/Plaza Cleaners,no,40.06814729,-75.19791897,trash
0101000020E6100000BB2B00EC8EC352C03B80D7F1CC034440,0101000020110F00009957AEBE53DF5FC1BEC2D87D1C945241,731,174451,Ne Greeby/Frankford/ave,no,40.02969192,-75.05559826,trash
0101000020E61000004A3600DBC7CC52C0C0F28ED5E1084440,0101000020110F00007FDD3307FEEE5FC1FD4231D0BF995241,732,174452,Sw Springfield/Germantown ave,no,40.06939191,-75.19969821,trash
0101000020E61000008F5A557A73CE52C0B00E4D8F4DFA4340,0101000020110F000049E54663D4F15FC1742F1A2695895241,733,174453,52nd Street btwn Locust and Irving,no,39.95549194,-75.22579821,trash
0101000020E6100000E2164F8A5CCE52C07F9A13E40EFB4340,0101000020110F0000586F0D6DADF15FC115F3875C6B8A5241,734,174454,Se 52nd/Arch,no,39.96139193,-75.22439821,trash
0101000020E6100000D6F9E2C007C952C0A59FAD2266FE4340,0101000020110F00004928C1329FE85FC1978CA3331F8E5241,735,174456,Se 5th/York,no,39.98749193,-75.14109823,trash
0101000020E6100000DCED779511C952C09583008E00FE4340,0101000020110F0000330A6CE5AFE85FC1DA7DA29AAE8D5241,736,174457,Ne 5th/Susquehanna,no,39.98439193,-75.14169823,trash
0101000020E6100000C60940056CCE52C0607E7846B3FA4340,0101000020110F000076C481B8C7F15FC19FF823D9058A5241,737,174458,Nw 52nd/Chestnut,no,39.95859605,-75.22534305,trash
0101000020E61000002C07761D06C952C01889AE9846FB4340,0101000020110F00008A66516A9CE85FC19ADC4816A98A5241,738,174459,Nw 2nd/Brown,no,39.96309193,-75.14099823,trash
0101000020E610000005700AF20FC952C0F067E9B431FE4340,0101000020110F00000D5CFB1CADE85FC1795F0E16E58D5241,739,174460,Sw 5th/Dauphin,no,39.98589193,-75.14159823,trash
0101000020E6100000CC39018BC5C252C0015663138C044440,0101000020110F000078D5BAAEFDDD5FC1B2041F7FF0945241,740,174461,Sw Saint Vincent/Frankford ave,no,40.03552477,-75.04330707,trash
0101000020E610000050FC865206C952C00F19DCAB95FE4340,0101000020110F00006CD174C49CE85FC170EE12E5538E5241,741,174462,Sw 5th/Cumberland,no,39.98894261,-75.14101089,trash
0101000020E6100000CD8F9F6478CE52C0171E3BBF08FA4340,0101000020110F00006EE19BBCDCF15FC17BE77BE848895241,742,174463,Se 52nd/Pine,no,39.95339194,-75.22609821,trash
0101000020E61000008216FCF86EC952C09E6A06B453034440,0101000020110F0000C080BE864EE95FC11A32B60496935241,743,174464,Se Broad/Louden,no,40.02599192,-75.14739823,trash
0101000020E6100000B52599D602C952C0B9F4B90294FE4340,0101000020110F000019D16CD996E85FC183F7CF0D528E5241,744,174465,Se 5th/Cumberland,no,39.98889193,-75.14079823,trash
0101000020E61000004FFFB00E6AC952C03103F0DA84034440,0101000020110F0000CB04682D46E95FC10B46A388CC935241,745,174466,Se Broad/Rockland,no,40.02749192,-75.14709823,trash
0101000020E6100000C0C44DEF60CE52C064887C6A1BFB4340,0101000020110F0000212CF8E3B4F15FC1BFAA6C3D798A5241,746,174468,Nw 52nd/Arch,no,39.96177417,-75.22466643,trash
0101000020E61000005C8E5A94B9C952C0F5C6931F9C004440,0101000020110F00001FC2F140CDE95FC167F2CCAA92905241,747,174469,Ne Broad/Ontario,no,40.00476451,-75.15195187,trash
0101000020E6100000F73AE01DC8C952C0D1396A0734004440,0101000020110F0000800253F2E5E95FC1E90111411F905241,748,174491,"Broad & Allegheny, NE",no,40.0015878,-75.15283915,trash
0101000020E6100000F23E3148ECC952C0810D00A3D5FE4340,0101000020110F000035A5816023EA5FC1C32A3BCD9A8E5241,749,174492,Ne Broad/Cumberland,no,39.99089468,-75.15504651,trash
0101000020E6100000AED4AF6226CA52C09039EF76EBFC4340,0101000020110F0000AB03551286EA5FC1D08EFA7C7B8C5241,750,174493,Nw Broad/Jefferson,no,39.97593581,-75.15859286,trash
0101000020E6100000B81AAC6B46CA52C0A36D14C8BBFB4340,0101000020110F000044F7877CBCEA5FC1979F02F12A8B5241,751,174494,"Broad & Ridge Corner, NW",no,39.96666814,-75.16054813,trash
0101000020E6100000B3FB631BDBC952C00FF394279AFF4340,0101000020110F0000E69A183406EA5FC1940081A8748F5241,752,174525,Nw Broad/Glenwood,yes,39.99689193,-75.15399823,trash
0101000020E6100000D7C7F2DDD0CA52C0004C79B7CBF64340,0101000020110F0000F3B4CDA6A7EB5FC1AC72AC92B2855241,753,174526,Nw Broad/Moore,yes,39.92809194,-75.16899823,trash
0101000020E6100000308B601251CA52C090C4DA415AFB4340,0101000020110F0000B9191D94CEEA5FC1B4E47CDFBE8A5241,754,174528,Sw Broad/Green,yes,39.96369193,-75.16119823,trash
0101000020E6100000759386D462CE52C09130D8C9D9FA4340,0101000020110F00006BEB2A1CB8F15FC16B128885308A5241,755,174529,Se 52nd/Market,yes,39.95977138,-75.22478212,trash
0101000020E61000005C7577EB1FCA52C082A7C12D1BFD4340,0101000020110F00005B25C6167BEA5FC1506EB75EB08C5241,756,174530,Nw Broad/Oxford,yes,39.97739193,-75.15819823,trash
0101000020E61000007BA11697CDCA52C0EA39147CECF64340,0101000020110F0000525DEA15A2EB5FC14B7744DDD6855241,757,174531,Sw Broad/Morris,yes,39.92909194,-75.16879823,trash
0101000020E6100000DF4407E865CE52C08A7BC72DE6FA4340,0101000020110F0000C5FBD155BDF15FC1441B24403E8A5241,758,174532,Nw 52nd/Market,yes,39.9601495,-75.22496987,trash
0101000020E61000001C37CBACC8CA52C0E899FCA21DF74340,0101000020110F0000175493BC99EB5FC14B9E694D0D865241,759,174533,Nw Broad/Tasker,yes,39.93059194,-75.16849823,trash
0101000020E610000096B62D496BCE52C0C29436B67EFA4340,0101000020110F0000BC630C79C6F15FC1F773A19BCB895241,760,174534,Ne 52nd/Walnut,yes,39.95699194,-75.22529821,trash
0101000020E6100000F82AD3F41CCA52C0F076A2E849FD4340,0101000020110F0000EE06250E76EA5FC135E78029E48C5241,761,174535,Nw Broad/CB Moore,yes,39.97881802,-75.15801736,trash
0101000020E61000000241A2D369CC52C00E3ACB6026014440,0101000020110F0000B13D904F5EEE5FC1F1539AF62B915241,762,174536,Ridge Ave & Midvale,yes,40.00898371,-75.19395915,trash
0101000020E61000004A22C08967CE52C00170E0B6A9FA4340,0101000020110F00006B025D1BC0F15FC155442F41FB895241,763,174537,Se 52nd/Chestnut,yes,39.95830427,-75.22506946,trash
0101000020E6100000FE019E1C28CA52C09F3E3852B2FC4340,0101000020110F00006BCCFE0089EA5FC1680D4B283C8C5241,764,174538,Se Broad/Master,yes,39.97419193,-75.15869823,trash
0101000020E6100000349D59223ACA52C0B619C64F18FC4340,0101000020110F00007E82E29DA7EA5FC163FCE17A918B5241,765,174543,Ne Broad/Parrish,no,39.96949193,-75.15979823,trash
0101000020E610000046DD492401CA52C0C4E47E1A41FE4340,0101000020110F00002F7732CF46EA5FC1DC8E2227F68D5241,766,174544,Nw Broad/Susquehanna,no,39.9863618,-75.15631969,trash
0101000020E6100000FDE13260B3CA52C05DD69F3EE2F74340,0101000020110F0000BF4BCB8E75EB5FC1CA040E11E7865241,767,174546,Sw Broad/Ellsworth,no,39.93659194,-75.16719823,trash
0101000020E610000033C9AEDEAECD52C09123A3AA5A024440,0101000020110F0000874BE76D86F05FC123EB70D381925241,768,174547,Main Street (across from CVS),no,40.01839192,-75.21379821,trash
0101000020E61000004DB6B2BFB5CA52C0B9F63D2AC8F74340,0101000020110F00003260B19679EB5FC17256F82DCA865241,769,174548,Nw Broad/Federal,no,39.93579605,-75.16734307,trash
0101000020E6100000980000E0FBC952C01536C6FB34FE4340,0101000020110F00004D4FFEDC3DEA5FC1FFAEE5B7E88D5241,770,174549,Se Broad/Susquehanna,no,39.98599193,-75.15599823,trash
0101000020E6100000660AE975AECA52C0176BA03EE2F74340,0101000020110F0000AFEE76356DEB5FC185A90E11E7865241,771,174550,Se Broad/Ellsworth,no,39.93659194,-75.16689823,trash
0101000020E6100000D4F6CAE4F2C852C037A6594D2DFF4340,0101000020110F0000225E11C47BE85FC19D5FD9FBFB8E5241,772,174551,Se 5th/Sommerset,no,39.99357001,-75.13982506,trash
0101000020E6100000F4BECBACC8CA52C098F2F0C2EFF64340,0101000020110F0000D53A94BC99EB5FC1A40D567EDA855241,773,174552,Se Broad/Morris,no,39.92919194,-75.16849823,trash
0101000020E6100000B5C5B287B1CA52C04807AD31C6F74340,0101000020110F00005060346C72EB5FC1527517FFC7865241,774,174553,Ne Broad/Federal,no,39.9357359,-75.16708558,trash
0101000020E610000037E96081D2CA52C039116CD79DF64340,0101000020110F0000E0783F6FAAEB5FC185BD10C47F855241,775,174554,Se Broad/Mifflin,no,39.92669194,-75.16909823,trash
0101000020E61000007855533223CA52C0A9B84432E0FC4340,0101000020110F0000A905A9A780EA5FC18FFCEEFF6E8C5241,776,174555,Se Broad/Jefferson,no,39.97559193,-75.15839823,trash
0101000020E6100000E7D320C735CA52C0A5CD4C875DFC4340,0101000020110F0000317D9137A0EA5FC1C7F0BF2FDE8B5241,777,174556,Nw Broad/Girard,no,39.97160426,-75.15953234,trash
0101000020E6100000DEAF7A632BCA52C0D22E0C71BEFC4340,0101000020110F00003B0AE3918EEA5FC1291A0E97498C5241,778,174557,Nw Broad/Master,no,39.97456182,-75.15889823,trash
0101000020E6100000502B0DFC31CB52C0E1400FB20BF84340,0101000020110F0000E663969D4CEC5FC108C6F8FA14875241,779,174558,NE 19th and Ellsworth,no,39.93785692,-75.17492582,trash
0101000020E6100000262B09481ECA52C0A9F251120EFD4340,0101000020110F0000111C544E78EA5FC17F02D8D7A18C5241,780,174559,Se Broad/Oxford,no,39.97699193,-75.15809823,trash
0101000020E6100000222A815342CA52C013723A74AFFB4340,0101000020110F0000E6DC1C88B5EA5FC18057E3471D8B5241,781,174560,Se Broad/Ridge,no,39.96629193,-75.16029823,trash
0101000020E61000000762AB3BDACA52C0150B4EF07CF64340,0101000020110F00002BF9928FB7EB5FC1A76C93535B855241,782,174561,Nw Broad/Passyunk,no,39.92568783,-75.16956989,trash
0101000020E61000008721E997ABC952C072EB93EC29014440,0101000020110F00001997337FB5E95FC171392EE52F915241,783,174562,Se/Broad/Erie,no,40.00909192,-75.15109823,trash
0101000020E61000003FDE833ACFCA52C00824C029C5F64340,0101000020110F0000EE9C5ADEA4EB5FC1FB949150AB855241,784,174563,Se Broad/Moore,no,39.92789194,-75.16889823,trash
0101000020E6100000648FCE24D4CA52C046DB2465A4F64340,0101000020110F00008A6BB037ADEB5FC1AADC220687855241,785,174564,Nw Broad/mifflin,no,39.92689194,-75.16919823,trash
0101000020E6100000FAC3D6BA9DCA52C09B50D1538CF94340,0101000020110F0000D8A03CCA50EB5FC1E4AF6C10BF885241,786,174565,Ne 15th/Walnut,no,39.94959495,-75.16587707,trash
0101000020E6100000BFF96D8807CA52C0E074F2FE0FFE4340,0101000020110F0000C9EC58AA51EA5FC16FF535B8BF8D5241,787,174566,Nw Broad/Diamond,no,39.98486316,-75.15670977,trash
0101000020E61000007A0AA8F3CBCA52C096DECC09F3F64340,0101000020110F000096D1774D9FEB5FC1371A671FDE855241,788,174567,Nw Broad/Morris,no,39.92929194,-75.16869823,trash
0101000020E6100000192CC69580CE52C0A5AF5198D7F94340,0101000020110F000018A3D4A6EAF15FC1EE98B07312895241,789,174570,Sw 52nd/Larchwood,no,39.95189194,-75.22659821,trash
0101000020E6100000C64E76A247CA52C020E4837C77F94340,0101000020110F0000DE5F708CBEEA5FC15FA4A7F9A7885241,790,174746,12th/Walnut SW,no,39.94895894,-75.16062223,trash
0101000020E610000052BBDB2F89C952C0075A021C76074440,0101000020110F0000A399D60D7BE95FC1F20B202E2C985241,791,174747,Se Haines/Ogontz,yes,40.05829191,-75.14899823,trash
0101000020E6100000BEA756B3B8C952C087AF6F2EF9074440,0101000020110F000070BCBBC2CBE95FC17F563DA0BD985241,792,174748,Nw Middleton/Ogontz,yes,40.06229191,-75.15189823,trash
0101000020E610000060C87F053ACA52C00F3B8D82F4F84340,0101000020110F000095EEE06CA7EA5FC1A9C965E016885241,793,174749,NW 11th/Pine,yes,39.94496185,-75.15979135,trash
0101000020E6100000E2105CA3CFC952C0A9B881FE3D084440,0101000020110F00002EBFF3B8F2E95FC1254405FD09995241,794,174750,Se Walnut Lane/Ogontz,no,40.06439191,-75.15329823,trash
0101000020E6100000E719A78DD4C952C04525A7B73A084440,0101000020110F00000B234A12FBE95FC100B81E5A06995241,795,174752,Nw Walnut Lane/Ogontz,yes,40.06429191,-75.15359823,trash
0101000020E6100000CA1F45CA00CA52C0940CE33093084440,0101000020110F0000C9A74A3646EA5FC16ABB1D8968995241,796,174753,Nw 74th/Ogontz,yes,40.06699191,-75.15629822,trash
0101000020E6100000D5A9C31D75CE52C0C81ED68329FA4340,0101000020110F00002DF7B82BD7F15FC1D79283366D895241,797,174754,Se 52nd/Spruce,yes,39.95439194,-75.22589821,trash
0101000020E610000002886E7314CA52C092B773FC12094440,0101000020110F00007D929F9B67EA5FC1F968FC5CF6995241,798,174755,Nw 77th/Ogontz,yes,40.07089191,-75.15749822,trash
0101000020E6100000A2994D420CCA52C05177E8CDA4FD4340,0101000020110F0000757670B159EA5FC1CBA645E8488D5241,799,174757,Se Broad/Polett,yes,39.98159193,-75.15699823,trash
0101000020E6100000B5F60621EDCD52C0BB41868D91044440,0101000020110F00002B0FC92EF0F05FC19D047592F6945241,800,174758,Se Ridge/Fountain,yes,40.03569192,-75.21759821,trash
0101000020E61000009DC5D99E0ACA52C0CC4A84E5CA084440,0101000020110F0000DF04F5E856EA5FC115E15D5BA6995241,801,174759,Nw Washingtone Lane/Ogontz,yes,40.06869191,-75.15689822,trash
0101000020E61000006B88291A8EC952C0ACDB495833024440,0101000020110F000041B0316783E95FC16CD4243856925241,802,174760,Ne Broad/Hunting Park,no,40.01719192,-75.14929823,trash
0101000020E61000002431E01ADDCC52C0862A9DD118094440,0101000020110F0000BAA7601F22EF5FC1142227D6FC995241,803,174761,Ne Willow Grove/Germantown mid block/Baker Street Bread,no,40.07106991,-75.20099518,trash
0101000020E61000003A5EACB102C952C057F475336DFB4340,0101000020110F0000EF51B49A96E85FC1534D54DDD38A5241,804,174762,Nw 2nd/Poplar,no,39.96427005,-75.14078943,trash
0101000020E6100000B016922C11CA52C0AF75BB6E0C094440,0101000020110F000087BBBB0A62EA5FC17CBCFE16EF995241,805,174763,Se 77th/Ogontz,no,40.07069191,-75.15729822,trash
0101000020E610000065D6519C95CB52C0954F05BE30FA4340,0101000020110F0000EF4C27D7F5EC5FC16F936A3875895241,806,174764,Ne Schuylkill/Market,no,39.9546125,-75.18100651,trash
0101000020E6100000C1F916D071CF52C077D7CD3DB9FA4340,0101000020110F000036FEBF6684F35FC1730272750C8A5241,807,174765,Se 60th/Walnut,no,39.95877812,-75.24132159,trash
0101000020E61000006EC4DC1616CA52C07141C25E23094440,0101000020110F00005B8411646AEA5FC154D2FE8B089A5241,808,174766,Sw 78th/Ogontz,no,40.07139191,-75.15759822,trash
0101000020E6100000B68970EB1FCA52C002181CA161094440,0101000020110F00000964BA167BEA5FC16C8B53A54D9A5241,809,174767,Nw 80th/Ogontz,no,40.07329191,-75.15819822,trash
0101000020E6100000AA1098359BC952C0AB8AA3D0AD074440,0101000020110F0000E18BBBAA99E95FC112CB5AFE69985241,810,174768,Ne 69th/Ogontz,yes,40.05999191,-75.15009823,trash
0101000020E6100000838B41F42BCA52C0BE9C2D37BAFC4340,0101000020110F0000A908CE878FEA5FC1A1800DE8448C5241,811,174769,SW Broad/Master,no,39.97443285,-75.15893275,trash
0101000020E6100000FA917BE1BCCD52C07A1C215A35044440,0101000020110F000046B2713A9EF05FC1B3AFA04C90945241,812,174770,Sw Ridge/Lyceum,no,40.03287818,-75.21465337,trash
0101000020E61000009736079162CE52C00B0CD4AAE3FA4340,0101000020110F0000E32E84A9B7F15FC18378BA773B8A5241,813,174771,Ne 52nd/Market,no,39.96007285,-75.22476602,trash
0101000020E61000009E7ADA59C1CD52C0F3A253092E044440,0101000020110F000007E245D2A5F05FC16250492F88945241,814,174772,Nw Ridge/Lyceum,no,40.03265492,-75.21492621,trash
0101000020E61000009C3BFD5707CA52C0818FA79EC7084440,0101000020110F0000FC03115851EA5FC162E565B8A2995241,815,174773,Se Washington Lane/Ogontz,no,40.06859191,-75.15669822,trash
0101000020E6100000F3EC90E3E2CE52C09DB950C9DF054440,0101000020110F000086F275A191F25FC1F5A64A5A69965241,816,174774,Ne Ridge/Domino Ln.,no,40.04589192,-75.2325982,trash
0101000020E6100000565D7BAB7BCE52C0D7193ABF08FA4340,0101000020110F00002EA27E4DE2F15FC124C77AE848895241,817,174775,Sw 52nd/Pine,no,39.95339194,-75.22629821,trash
0101000020E6100000D309A85798C952C0322B94502D024440,0101000020110F00007ED310CC94E95FC1460A3B884F925241,818,174776,Broad & Hunting Park McDonalds,no,40.0170079,-75.14992324,trash
0101000020E610000075873796F4C952C0FF395AEA9DF84340,0101000020110F0000DAE6C57B31EA5FC13D3E27F3B6875241,819,174777,Sw 8th/South,yes,39.9423192,-75.15555339,trash
0101000020E6100000763BAD7DEBC952C087B7ABA751084440,0101000020110F00000A5F830822EA5FC131987FCE1F995241,820,174778,Nw Tulpehocken/Ogontz,no,40.06499191,-75.15499823,trash
0101000020E6100000C092501A78CF52C0922916CE96FA4340,0101000020110F00004010E1158FF35FC15488944DE6895241,821,174779,Se 60th/Locust,no,39.9577272,-75.24170549,trash
0101000020E6100000D7D326011BCA52C031655D2344094440,0101000020110F00003E4066BD72EA5FC143BD1BEA2C9A5241,822,174780,Nw 79th/Ogontz,no,40.07239191,-75.15789822,trash
0101000020E6100000EBEA4E55E8CD52C0150BD6C96C044440,0101000020110F00000D996109E8F05FC11AB581CACD945241,823,174781,Nw Ridge/Dupont,no,40.03456996,-75.2173055,trash
0101000020E61000007894CA46D1C952C0AAB5CA7037084440,0101000020110F0000ED296681F5E95FC1F07436B702995241,824,174782,Sw Walnut Lane/Ogontz,no,40.06419191,-75.15339823,trash
0101000020E610000091117DE4C0C952C01F8DE6391D084440,0101000020110F00005F28F4ACD9E95FC1B03500A0E5985241,825,174783,Ne Homer/Ogontz,no,40.06339191,-75.15239823,trash
0101000020E6100000CE21805046C952C06AE25A420B054440,0101000020110F000063E7E27609E95FC15F6683947D955241,826,174784,Ne Broad/Olney,no,40.0394061,-75.14491665,trash
0101000020E6100000250A2D9F79CF52C0AD820C0D6BFA4340,0101000020110F0000AB2666AA91F35FC1B9B4FBD2B5895241,827,174785,Se 60th/Spruce,no,39.95639194,-75.2417982,trash
0101000020E6100000A43EB851F8C952C0D32100AEA9FE4340,0101000020110F0000766BCAD237EA5FC1C26A02136A8E5241,828,174787,Nw Broad/York,no,39.98955321,-75.1557812,trash
0101000020E6100000E719B85D19CA52C062A4386A47094440,0101000020110F00002C79F3F46FEA5FC1155F1F8D309A5241,829,174788,Ne 79th/Ogontz,no,40.07249191,-75.15779822,trash
0101000020E6100000A1DA965EF7C852C033E7A98FBCFB4340,0101000020110F0000EB82515E83E85FC161762DCE2B8B5241,830,174851,Ne 2nd/Wildley,yes,39.96669193,-75.14009824,trash
0101000020E6100000213D972C11CA52C0CB8BA15BABFD4340,0101000020110F0000097BC40A62EA5FC11D12D62B508D5241,831,174852,Nw Broad/Polett,yes,39.98179193,-75.15729823,trash
0101000020E6100000288D12EDDBCB52C098C5FC2C3DFA4340,0101000020110F000045573E476DED5FC194C8FBFE82895241,697,174297,Nw 31st/Market,no,39.95499194,-75.18529822,trash
0101000020E610000092925583FDCD52C040E3450BAF044440,0101000020110F0000F6ED3C030CF15FC157042B4917955241,698,174298,Ne Ridge/Hermitage,no,40.03659192,-75.21859821,trash
0101000020E6100000558BE801F9CC52C096BE66135B094440,0101000020110F0000668A898451EF5FC11C4D485F469A5241,699,174300,Nw Hartwell/Germantown ave,no,40.07309191,-75.20269821,trash
0101000020E6100000B9FE1856DCC252C01A02BA0F74044440,0101000020110F00001BE2386624DE5FC11B51CDDBD5945241,700,174301,Nw Princeton/Frankford ave,no,40.03479191,-75.04469826,trash
0101000020E61000004E193550D1CD52C0A53F242F5F044440,0101000020110F0000B73E5BEFC0F05FC17CBA5BB3BE945241,701,174302,Ne Ridge/Green Ln.,no,40.03415479,-75.21590047,trash
0101000020E61000003C4B5C920BCB52C0B9946B1263044440,0101000020110F00002AEA125E0BEC5FC1772A5C03C3945241,702,174303,Nw Penn/Germantown ave,no,40.03427344,-75.17258128,trash
0101000020E61000002092B6951CCB52C053754EAC79044440,0101000020110F0000BE20144428EC5FC106E45315DC945241,703,174304,Se Armat/Germantown ave,no,40.03496317,-75.17361968,trash
0101000020E610000085FEBE207EC852C0FDB08782DCFD4340,0101000020110F00004E1E6B6DB5E75FC14008B7A6868D5241,704,174305,Nw Susquehanna/Kensington,no,39.98329193,-75.13269824,trash
0101000020E6100000B552498A5CCE52C0D8E265BB21054440,0101000020110F0000E8A3036DADF15FC1AFA5878296955241,705,174306,Se Ridge/Cinnaminson,no,40.04009192,-75.2243982,trash
0101000020E610000098AE26D468C852C0E2CB9F4238FE4340,0101000020110F0000CB1EA33F91E75FC1F5C5B959EC8D5241,706,174307,Se Boston/Kensington,no,39.98609193,-75.13139824,trash
0101000020E610000050258C0F48C852C0FB8B896969FE4340,0101000020110F000033EFBF9659E75FC10F757FD5228E5241,707,174308,Ne Cumberland/Kensington,no,39.98759193,-75.12939824,trash
0101000020E6100000AF54FC7383C352C05203DEE1E3034440,0101000020110F0000D468904340DF5FC1A647EDEE35945241,708,174309,Se Magee/Frankford ave,no,40.03039192,-75.05489826,trash
0101000020E6100000CC8287BBA7CD52C0A3785D7206044440,0101000020110F00006FAF4C4E7AF05FC100D48C455C945241,709,174423,Sw Ridge/Monastery,no,40.03144674,-75.21336258,trash
0101000020E610000085B778556DCD52C0695D355D67034440,0101000020110F0000013B1F1C17F05FC1E3D210D3AB935241,710,174425,Sw Ridge/Roxborough,no,40.02659192,-75.20979821,trash
0101000020E6100000E5F998C801C952C0D6D03A7199FE4340,0101000020110F00002940CD0E95E85FC134D23013588E5241,711,174426,Ne 5th/Cumberland,no,39.98905769,-75.14073386,trash
0101000020E61000004B2BF8A9A3C252C03A5DA21CBF044440,0101000020110F00009ADBB422C4DD5FC1FD220B1C29955241,712,174428,Cottman / Frankford ave/Opposite Drougie's Pizza,yes,40.03708227,-75.04123925,trash
0101000020E610000061A0E94E7DCE52C043E39EFAE7F94340,0101000020110F00004C9FF015E5F15FC180A9959A24895241,713,174429,Ne 52nd/Larchwood,yes,39.95239194,-75.22639821,trash
0101000020E610000045D1DF99D6CC52C00AC6E22709094440,0101000020110F0000B67C341317EF5FC1B33E0474EB995241,714,174430,Se Willow Grove/Germantown ave,yes,40.07059191,-75.20059821,trash
0101000020E6100000A58DC1800AC952C0F1209A2E23FB4340,0101000020110F00003FFC58DEA3E85FC1659962D8818A5241,715,174431,Nw 2nd/Fairmount,yes,39.96201117,-75.14126605,trash
0101000020E61000003F2C6E3982C252C08DE61A42C9044440,0101000020110F0000DFFBC4558BDD5FC16400635D34955241,716,174432,7340 Frankford ave,yes,40.03739191,-75.03919826,trash
0101000020E6100000351EEDA293C352C020ECFD2ECC034440,0101000020110F000005FCC3C05BDF5FC1ECDAB9A51B945241,717,174433,Sw Gilham/Frankford/ At WAWA,yes,40.02966869,-75.05588601,trash
0101000020E6100000C0E5A79700D052C0EA2A7EAA87FE4340,0101000020110F0000465C43ED76F45FC1BFF8B15E448E5241,913,1401935,Nw 63rd/Overbrook,yes,39.9885152,-75.25003616,trash
0101000020E61000001551D0F55FCE52C00A9AEFF0DCFA4340,0101000020110F00003A7B2F3CB3F15FC19C5ED003348A5241,914,1401936,5132 Market st.,no,39.95986759,-75.22460695,trash
0101000020E6100000A9F9E5A8FBC952C01E6B9F742DFA4340,0101000020110F0000A4CD657F3DEA5FC11C5D319471895241,915,1401937,NE 10th/Cherry,yes,39.95451219,-75.15598509,trash
0101000020E6100000084AB4F0A0C952C0094F981D08014440,0101000020110F0000E359C466A3E95FC12B2558680A915241,916,1401938,3621 Germantown Ave .,no,40.00806017,-75.15044801,trash
0101000020E61000009EE32B41B9C852C0E10F1F1C08FC4340,0101000020110F000002FB28DC19E85FC1167385867F8B5241,917,1401939,Nw Front/Girard,no,39.96899749,-75.13630704,trash
0101000020E6100000A65412B8CECE52C05B339B99F8FD4340,0101000020110F0000CCE6BE5E6FF25FC1F60770C9A58D5241,918,1401940,Nw 54th/Montgomery,yes,39.98414917,-75.23136713,trash
0101000020E6100000CA292B7206D152C0019AE7361FFD4340,0101000020110F0000F4ED20B633F65FC13FB0C5D7B48C5241,919,1401941,7500 Haverford ave (In front of Shoe repair),no,39.97751509,-75.26601843,trash
0101000020E6100000D4744D6A68CF52C0CE23F3351DFB4340,0101000020110F0000DF41477074F35FC1F1F2893A7B8A5241,920,1401942,Se 60th/Market,no,39.96182894,-75.240748,trash
0101000020E61000005546EA4BD4CA52C0B26CAC1299F94340,0101000020110F000025531E7AADEB5FC1B6783D2FCD885241,921,1401943,Nw 17th/Walnut,no,39.94998392,-75.16920755,trash
0101000020E61000004870878566CE52C0FC693714DCFA4340,0101000020110F00004FD95961BEF15FC109F13F0F338A5241,922,1401944,Sw 52nd Market,no,39.95984128,-75.22500742,trash
0101000020E610000092A6558D0CCF52C0C692786E9DFF4340,0101000020110F00001C7C5766D8F25FC1F435864A788F5241,923,1401945,Ne 54th/City Line,yes,39.99699193,-75.23514112,trash
0101000020E610000060B75C8ED8CE52C0847FFE412DFE4340,0101000020110F000099CE501480F25FC1D4AB9E27E08D5241,924,1401946,Sw 54th/Berks,yes,39.98575616,-75.23196754,trash
